5001
17916.0,0.0,0.0,0.0,0.0,0.0,0.0
17.916,-568369.0615356723,1070655.1223402154,0.0,-0.2774520044581007,-0.14728845181290046,0.0
17.916,209389.36658391956,481762.54871726694,0.0,-0.43756453076131946,0.19017949855100236,0.0
17.916,102374.676729232,-1474452.0877757017,0.0,0.2838039184375111,0.019705173633929138,0.0
17.916,-3746293.637919197,209793.06701793647,0.0,-0.009985254468516756,-0.1783075857564461,0.0
17.916,1925521.221689054,-1132729.9143148004,0.0,0.11734018693234045,0.19946592496575508,0.0
17.916,949444.3337109883,-3754934.550838361,0.0,0.17041420402933047,0.04308964596024487,0.0
17.916,3348837.9657348124,-4969630.022720124,0.0,0.11719640058263214,0.07897403909834014,0.0
17.916,1203603.611064217,1936600.4807785375,0.0,-0.1945535420537718,0.12091567057089458,0.0
17.916,5659036.4190959325,-761640.7519125327,0.0,0.01931107084199151,0.14348241334534254,0.0
17.916,1078179.5210118026,2328096.10850821,0.0,-0.19595829643023846,0.090751503518824,0.0
17.916,1319233.010290671,639852.2389584725,0.0,-0.12464721768887768,0.2569948406896596,0.0
17.916,-1750824.252543536,497435.792875694,0.0,-0.0700662700855465,-0.24661217931636828,0.0
17.916,-2081114.994211102,-5202643.710136868,0.0,0.13569328052170954,-0.05427881216566988,0.0
17.916,577325.9410882107,-4566976.90044094,0.0,0.15996575491630124,0.020221775150652307,0.0
17.916,1101306.2865260572,-662262.2704088292,0.0,0.157222369656821,0.2614522853290302,0.0
17.916,-772854.8538538269,73745.49967776785,0.0,-0.037280405920403874,-0.3906996738122472,0.0
17.916,-522306.66660340334,-113272.33731922971,0.0,0.10025022947716725,-0.46226081692724397,0.0
17.916,2058290.4752328326,-4212366.320271612,0.0,0.1435499929054965,0.07014289846901835,0.0
17.916,623532.5513995688,-1141826.320570133,0.0,0.26612142389964305,0.1453245274144463,0.0
17.916,391511.7496256092,-547553.6384186273,0.0,0.34286086792115017,0.2451523446463467,0.0
17.916,-382247.65942025423,4084137.1108255857,0.0,-0.17006169193669537,-0.015916626189542787,0.0
17.916,25012.6355788082,-1054849.9644155216,0.0,0.3365816397796069,0.007981034443120776,0.0
17.916,3495566.719739027,4351359.396986628,0.0,-0.11415972805449574,0.0917076503490156,0.0
17.916,3046127.663596156,1510889.4896497154,0.0,-0.0833583968392092,0.1680601528731333,0.0
17.916,173529.22466821776,5132813.391020267,0.0,-0.1525675214558604,0.00515797510856412,0.0
17.916,802825.5132257051,-131886.3020661876,0.0,0.06215011349142216,0.3783235709781785,0.0
17.916,337543.9334959421,1530055.96579482,0.0,-0.26981974404926423,0.05952463163263809,0.0
17.916,-1948201.9745897762,-413167.4065239217,0.0,0.05084819966343316,-0.23976374085766644,0.0
17.916,401907.3221653713,-1367848.2297072026,0.0,0.2779108695957747,0.08165702230268373,0.0
17.916,-513640.0819866299,1538189.2878912569,0.0,-0.25761472028962307,-0.08602403299266718,0.0
17.916,-2723269.5566754458,285584.8030757882,0.0,-0.021802135838765266,-0.2079000428620698,0.0
17.916,751803.5599815449,1420161.6785328814,0.0,-0.2411407269260588,0.12765480135109214,0.0
17.916,-535356.3325962687,-307990.4610895444,0.0,0.2194195301560122,-0.3814002373604904,0.0
17.916,797287.557550352,-474444.68654418224,0.0,0.18360313772981687,0.3085385955219348,0.0
17.916,-618502.9186801834,689836.3724069543,0.0,-0.267503283927262,-0.23984174868636923,0.0
17.916,-185560.85400636838,-1155509.5882891924,0.0,0.3156442792746019,-0.050688650806557385,0.0
17.916,1025709.3472418727,-500688.3425060851,0.0,0.1420014718602823,0.29090399085420116,0.0
17.916,600982.4350437613,-251173.9281605071,0.0,0.16522517914946097,0.3953333501729166,0.0
17.916,4391129.086006158,-1424828.232858799,0.0,0.049693276504192585,0.1531479983370958,0.0
17.916,1401964.9503710575,6790849.14731886,0.0,-0.12866712786896425,0.026563217592371152,0.0
17.916,-538365.1433559321,971625.2846836816,0.0,-0.2870212999754911,-0.15903483137310173,0.0
17.916,3491419.7339900485,-1060127.753141883,0.0,0.05261601998022098,0.17328535163664557,0.0
17.916,1935723.2928109723,1598795.6114943754,0.0,-0.1390200525323558,0.168316920511908,0.0
17.916,-795528.9468036295,5615467.966670565,0.0,-0.14383069375308546,-0.020376125551521657,0.0
17.916,-677112.9615476747,332806.71465667064,0.0,-0.1756149143409798,-0.35729788343974045,0.0
